NAME	Basal	Club	Goblet	Hillock	Multiciliated_Deuterosomal	Suprabasal
MX2	1	1	377.958716169392	126.415471082079	1	280.093675832716
MYCBP	1	1	1	1	129.844230586953	1
MYEOV	1	1	72.5789885604711	1	1	1
MYL9	119.104246499173	1	1	1	1	75.6742490889093
MYO5A	35.7623857580224	1	1	1	1	1
MYO9A	1	29.7185368469159	1	1	1	1
MYORG	1	36.5448035083312	1	65.2072000275332	1	1
NAA25	36.8650667566014	1	1	1	32.6566661418914	84.3673709924935
NAA35	1	1	1	35.8830334043016	38.5196113326183	1
NAAA	1	1	1	63.3243302439989	42.4126518844454	1
NAB1	30.9733090577158	1	1	83.8953346207219	33.8329173618327	1
NAB2	65.2522384319936	1	1	1	1	66.9208732284285
NABP1	1	1	65.3513579557692	71.2022743768037	1	1
NABP2	31.259374169707	45.380886104838	1	1	1	1
NAGA	1	29.3673354599367	1	1	1	1
NAPG	1	35.9895026900047	1	1	1	64.1410613549702
NAXD	1	29.4287903326679	1	48.4869743032026	1	1
NCCRP1	1	67.2668274772959	120.453715533209	594.303640638537	1	143.337575358421
NCDN	1	39.5886195584299	1	67.6591660274658	1	1
NDUFAF1	1	34.1540934954781	1	48.7463463319518	1	1
NECAP1	1	35.6961968325294	73.1342865158706	1	1	64.2954197835504
NECTIN1	135.601483166244	1	1	166.153254643986	1	120.208580219121
NEDD9	37.7156371330476	1	1	1	1	107.002894170421
NEK10	1	1	1	1	154.740403581315	1
NEK11	1	1	1	1	117.872828356941	1
NEK5	1	1	1	1	246.855979766894	1
NEK6	1	32.2303283064961	1	1	1	1
NELFA	1	1	1	47.3995762298751	1	1
NELFE	1	1	1	1	106.959314189465	1
NETO2	46.8491612999455	1	1	1	1	1
NFIL3	1	39.6616876589423	1	1	1	83.1777632938681
NGFR	88.9949513832762	1	1	1	1	1
NHLRC2	1	37.2221355824408	1	1	1	1
NIBAN1	77.1699856250022	52.8146111778202	1	1	1	72.9140256409997
NIP7	37.2209242377625	1	1	1	1	1
NIPAL1	1	1	1	67.8853401446815	1	49.4493620857252
NLN	41.1574134151717	1	1	1	1	1
NME5	1	1	1	1	299.970260434145	1
NME7	1	1	1	1	113.4788512785	1
NOB1	72.0443643205028	1	1	1	1	1
NOC3L	32.289404429936	1	1	1	1	55.6484453061772
NOL3	43.0549556666717	1	1	1	1	1
NOL4L	1	39.5659355282466	1	1	1	1
NOL8	36.8938535175267	1	1	1	1	1
NOP16	56.7335450099253	1	1	1	1	1
NOP2	1	1	1	1	1	67.4531229009626
NOTCH2	1	40.4325772955418	1	1	1	1
NPC1	1	43.8494325054555	1	1	1	1
NPHP1	1	1	1	1	173.588854805197	1
NPM3	78.61893870705	1	1	1	1	1
NPNT	39.2227006243391	1	1	1	1	1
NR1D1	1	1	70.9197422359969	1	1	89.8656691944131
NRARP	1	58.3673656032281	1	117.098985416008	1	92.8200655954493
NRG1	46.5767147228686	1	1	1	1	1
NSDHL	1	1	56.3003740634027	1	1	43.9311113781223
NSG1	49.9396839627701	1	1	1	1	69.432479727491
NSMCE4A	1	32.495138656804	1	1	1	1
NTN1	30.7243343846561	56.3440149163864	1	1	1	1
NUDT15	44.0374608301164	1	1	53.2843533955448	1	1
NUDT9	1	32.4224752341904	1	42.1201275487803	1	1
NUP153	1	1	1	39.731781353516	38.591918878327	1
NUP188	33.9949418045026	1	1	1	1	1
NUP88	1	1	1	1	1	46.7244833055162
NUP98	36.0233437034739	1	1	1	1	1
NWD1	1	1	1	1	209.301924290443	1
NYNRIN	1	42.8362821367212	77.5509125119342	68.7381004750235	1	1
OAF	41.4091998094168	1	1	1	1	61.9489975514802
OAS1	116.616732011056	140.075719756787	509.837587353507	447.419099466817	1	250.651191844973
OASL	1	1	229.873625192983	1	1	111.760459585389
OBSL1	1	38.4685781144914	1	1	1	1
ODF3B	1	1	1	1	523.992802314117	1
OIP5.AS1.1	1	38.2300262957584	1	1	1	1
OLFML2A	68.9821269434993	1	1	1	1	1
OMG	1	1	1	1	1573.60407525424	1
OPN3	38.3888118378855	1	1	1	1	1
ORAI2	1	1	1	1	124.320180264979	1
OSBPL11	1	1	1	44.6404521055171	1	1
OSBPL6	1	1	1	1	118.496574584483	1
OSCP1	1	1	1	1	187.51293725767	1
OSMR	59.5032907819959	55.230038857128	114.205215605754	1	1	147.859022436498
OVOL1	1	1	1	102.798662664698	1	89.5711395751724
P4HTM	1	1	1	1	200.392919643504	1
PABIR1	1	1	1	88.4694553124332	1	1
PACRG	1	1	1	1	128.092172959495	1
PAFAH2	1	41.0604871008067	1	1	1	1
PAICS	86.2175555149168	1	1	1	1	88.2211481768746
PALS1	1	40.4897087940141	82.3225140001298	29.1931273203738	1	49.7556416770453
PAQR7	43.9520094806367	1	1	1	1	1
PARD6G	50.6512859608127	1	1	1	1	1
PARM1	1	39.5787749145635	1	1	1	1
PATZ1	1	24.6874215071796	1	1	1	1
PBXIP1	1	36.9521863039113	1	1	1	1
PCGF1	1	1	42.9121300459016	1	1	1
PCIF1	1	40.5209434193337	1	1	1	1
PCNX4	1	1	1	1	120.50324001437	1
PDCD11	48.1140904150337	1	1	1	1	1
PDGFA	55.0006011592523	1	1	1	1	1
PDHX	1	35.0496374552276	77.3556380026039	1	1	1
PDLIM2	1	1	1	67.3814056359146	1	1
PDLIM7	113.125258139232	1	75.4445733946083	1	1	153.170395715005
PDP1	39.2024659182873	100.759542040534	130.931327044706	1	1	58.2076641476441
PDPN	163.252464082719	1	1	1	1	1
PEG10	1	51.5568528484893	1	1	1	1
PEPD	40.565719878298	40.2705153147462	51.3168645984588	1	1	1
PEX14	1	46.6986886661465	55.6632701756909	1	54.7515836929818	1
PFKFB3	42.838822195645	1	1	1	1	1
PGAP2	1	1	1	42.9088684706966	1	1
PGAP4	1	1	1	92.3514388647217	1	1
PGAP6	1	47.448209987241	89.8818511671883	53.3325983311688	1	1
PGGT1B	1	32.8786676597549	1	49.8130800733734	1	1
PGM1	70.1670134068119	35.9126215939143	1	1	1	1
PGM2L1	1	73.9635885054392	100.455407186361	1	209.780744352174	1
PGM3	1	29.8037596017587	1	1	1	1
PGPEP1	1	47.4862437007518	1	1	37.8236008722692	1
PHACTR3	1	1	1	100.875591873719	1	1
PHAF1	1	1	1	53.510097757565	1	1
PHF12	1	29.652292951647	1	1	1	1
PHF23	42.7435927196641	30.5728252840377	82.0015117120688	1	1	1
PHF5A	35.2681783523602	1	1	1	1	1
PHGDH	54.2392169813477	1	1	1	35.0337356380662	92.2569280065376
PHKG2	1	24.715017087972	1	1	1	1
PHLDB2	62.1688636003656	1	1	1	1	95.77957237529
PHTF1	1	1	1	1	105.337432194036	1
PHYHD1	41.850471435382	1	1	1	1	1
PI3	77.8245423284113	4046.89777861864	10054.3269018231	5042.36952153304	1	4007.88844241243
PI4K2A	65.6492715383815	1	1	48.732169910311	1	1
PIAS2	35.4660180527339	1	1	1	1	1
PIFO	1	1	1	1	1269.40008458256	1
PIGG	30.9948269222787	46.87915402817	1	1	1	1
PIH1D2	1	1	1	1	124.736353709916	1
PIK3CB	1	38.8307249788146	1	1	1	1
PIK3IP1	1	34.6027662052459	1	58.1647980941372	1	1
PIK3R1	66.7492440903321	53.6202616134194	1	1	1	1
PIM1	95.9088891836571	1	62.0727837865571	239.821857198629	1	237.416304009059
PIP	1	75.0298920329277	80.8270211208544	1	112.650221844392	1
PIP4P1	1	47.1004448221448	1	80.2090893143026	1	1
PIP5K1A	36.6156729340763	1	1	1	1	1
PITHD1	1	1	1	1	1	37.50296725682
PITRM1	1	40.7397304510587	62.3388580283273	1	1	50.0799044659043
PKIG	1	1	1	1	210.625473669911	1
PKP1	143.61964530939	1	1	286.950512653057	1	421.162218453616
PLAA	1	34.7528950338538	1	1	1	47.3625818790091
PLAAT4	1	282.620664620751	421.558103468805	211.295014229883	1	90.6349523574241
PLAU	196.821293290997	215.325902821522	535.847172649262	102.61987350915	1	461.12879025575
PLBD1	1	1	1	49.0506970641066	1	1
PLCD3	61.18115351469	1	1	1	1	1
PLEK2	41.6704489720394	1	1	1	1	1
PLEKHA6	1	1	1	49.1141627417871	1	1
PLEKHA7	1	28.4232772760943	1	69.1631230126228	34.4637578164629	1
PLEKHB1	1	1	1	1	120.32785232836	1
PLEKHF2	1	27.1811003259971	1	67.3819106154306	36.8641023770401	1
PLEKHG3	80.0716203616603	1	1	1	1	51.9722358406281
PLEKHS1	1	474.757341526235	204.173973831292	56.1132783295022	242.724576232541	1
PLGRKT	47.6212370893005	34.7057112853316	73.9079356185933	1	1	51.9487511255074
PLOD1	47.7125655657936	1	1	1	1	1
PLOD3	36.8450640905514	1	1	1	1	1
PLPP3	1	50.7987749631929	1	1	1	1
PLPPR2	1	29.9316902952176	1	35.0661407798346	1	1
PLS1	1	105.231784949333	112.595622185989	69.1978165324933	33.7179742865481	1
PLTP	123.910909551213	1	1	1	96.395419563386	1
PLXDC2	39.7036150751284	1	1	1	1	1
PLXNA2	40.6621176718818	1	1	1	1	1
PMEPA1	198.370745558471	56.1145410920728	114.772383943406	1	1	299.28843530195
PNLIPRP3	1	1	1	1	1	57.1294041349507
POC1B	1	40.6304210115864	1	1	37.3051880075909	1
PODXL	1	31.4634092187152	1	1	1	1
POF1B	1	1	83.8486116173068	127.515470406068	1	118.1823234892
POLR2C	1	26.0484412596455	1	1	1	43.182267819438
POMGNT1	58.8219863637424	1	1	1	1	1
PPARD	1	1	63.7241757837201	1	1	83.5825022882883
PPFIBP1	65.7443562858553	1	1	1	1	60.4254149458177
PPIH	38.7689631931126	1	1	1	1	1
PPIL1	1	1	1	1	1	57.9149663516732
PPIL6	1	1	1	1	270.695749701258	1
PPM1B	1	29.5980963918244	52.30340847227	1	1	1
PPM1H	1	46.0289473536778	1	1	34.8349476776639	1
PPM1K	1	42.2737489872627	95.0675465160909	1	1	1
PPM1L	1	33.8580875821184	1	1	1	1
PPP1R12B	83.3275610000217	1	1	1	47.2160150080042	1
PPP1R12C	1	34.1851433812332	1	1	1	1
PPP1R13L	67.3306772458011	1	1	138.649342021279	1	107.692961905804
PPP1R16A	1	1	1	1	126.975494606349	1
PPP1R42	1	1	1	1	147.56058374785	1
PPP1R9B	40.5771454295125	1	1	1	1	1
PPP2R1B	1	40.9155018164213	53.2499698966998	52.2618795059134	1	1
PPP3CB	31.8169490043989	31.5359135921108	1	1	1	75.9735159255306
PPT1	36.7078207130315	1	1	1	1	1
PRCP	43.1133378833882	1	1	1	1	1
PREB	1	42.0631655305918	1	1	1	1
PREP	43.8626573355648	1	1	48.244638066019	1	1
PRKAA2	1	65.4121531859121	1	1	1	1
PRKCH	1	1	1	58.5978926251333	1	1
PROSER2	39.0350725017677	1	1	1	1	1
PRPF18	1	32.5851457226266	1	48.3344079836149	1	1
PRPF3	1	1	1	1	1	58.9145199689887
PRR15	1	129.566084552287	107.289031383579	1	194.543404724155	1
PRR15L	1	41.818338824099	76.5157143268804	1	50.7745174338213	1
PRR29	1	1	1	1	210.905337166262	1
PRR5L	1	42.848836998191	1	1	1	1
PRSS22	1	49.8249485075268	64.3058553390184	1	52.2349518019351	1
PRSS22.1	1	41.288382084482	86.5618314550145	75.2333652044122	1	1
PRSS3	1	1	1	58.3869129326895	1	1
PSAT1	73.6190904198277	1	1	1	1	250.328715309885
PSMB10	1	1	52.9081213805815	1	43.6331383424318	1
PSMG1	45.1507392038057	1	1	1	1	1
PSTPIP2	1	27.8136730040705	66.0947527749	1	1	1
PTAFR	51.1491986629017	1	73.7954114958336	1	1	54.2337955354596
PTGES	56.7859613750145	120.5004035374	107.821563226591	1	1	74.262451841604
PTGES2	1	33.6706818957635	79.5169398877226	1	1	1
PTGFR	1	51.2931873279516	1	1	1	1
PTHLH	265.012691343113	45.3691938227092	1	1	1	173.655746991548
PTK2B	84.1669664004937	32.3517823273114	1	1	1	1
PTK7	39.4114476945877	1	1	1	1	1
PTN	1	43.8934914836907	1	1	1	1
PTPN14	108.137978329938	1	1	1	1	54.5795148734302
PTPN9	1	33.8125843642342	1	1	1	1
PTPRE	48.7316238620829	1	1	1	1	1
PTTG1	88.7583696188823	1	1	1	1	1
PUS7L	30.3391963480645	1	1	1	1	1
PWWP2B	1	1	1	1	122.881430620933	1
PXDN	43.3331305506607	66.7214782376978	87.6351249803364	1	1	120.480853900743
PXMP4	1	1	1	40.2204063230316	1	1
PYGO2	1	1	1	1	1	67.2084798019837
PYROXD1	29.4345906828147	1	65.7772089194763	1	39.925248944858	47.7965942517424
QSER1	46.1280647313271	1	1	1	1	1
R3HCC1	1	26.7622947288445	1	1	1	1
RAB29	27.9938527142862	48.2319064391777	1	1	1	1
RAB32	79.3072300348394	36.08739433334	1	1	1	105.493556326092
RAB36	1	1	1	1	178.71172127386	1
RAB37	1	36.0145860486336	1	1	1	1
RAB3IP	1	28.8604238559512	53.822789589827	1	82.927235622682	1
RABEP1	1	26.7682226799623	1	33.3490715680504	1	1
RABGEF1	1	1	1	39.2598957648438	1	39.1678581483005
RABL2A	1	1	1	1	128.816750042585	1
RABL2B	1	1	1	1	270.722128113712	1
RAC2	142.966692139042	1	1	1	1	85.9543124622352
RAE1	1	1	1	1	1	68.3402705543357
RAET1E	1	1	1	69.1435876174435	1	60.0641757994983
RAET1G	53.2020836374182	1	1	1	1	50.1897186018777
RAET1L	1	1	1	199.088886102985	1	56.3813377638551
RALGAPB	1	33.257341724367	1	1	34.0784160688554	78.9934956818799
RALGPS2	1	1	1	39.0160068528181	44.8263201715182	1
RAP1GDS1	49.6171027206985	1	1	1	1	1
RAP2C	1	1	1	1	1	56.2361905858957
RAPGEF2	1	28.95917430254	1	43.2993293824178	1	1
RAPGEFL1	57.8593659246768	1	76.8097448251775	241.851448291896	1	106.071388129587
RARRES1	1	1454.05939210997	187.657245536216	1	245.279864780394	95.4696091653651
RASA1	1	29.4291691972207	1	46.7166257104635	1	55.1325630839411
RASSF5	1	1	1	42.0598575977821	1	1
RASSF6	107.778960906353	1	1	1	1	1
RASSF9	1	37.2740609917456	1	1	1	1
RBBP9	1	66.5688876801816	41.6302934312993	40.3090594386708	1	1
RBFOX2	44.3250146156112	1	1	44.8658835477893	1	1
RBM41	39.5289892542752	1	1	1	1	55.6475621022059
RBP1	98.2272305279434	1	1	1	1	53.4647618197612
RC3H1	1	28.4626432591413	1	1	1	1
RCAN1	1	36.1219611139449	1	1	1	1
RCAN3	1	1	1	1	119.396354782203	41.8210011266475
RCC1	1	32.7805910377464	1	1	1	1
RCL1	28.6613254872189	1	1	1	1	1
RCOR1	1	46.6279817739447	1	85.838667141485	1	91.3622213171394
RECQL	56.2924088818111	1	1	1	1	1
RELCH	1	1	1	63.6462332911505	1	1
RETSAT	1	34.3351481510727	71.5633773939368	53.6972124692217	1	39.922803063642
RFNG	1	32.5830856970429	48.3512875892845	1	1	35.135887610989
RFX2	1	1	1	1	181.850326211119	1
RFX3	1	1	1	1	242.294728684526	1
RGP1	1	32.7501840144161	1	1	1	1
RGS2	60.5945587526115	1	1	60.4299750481778	1	86.9556421348148
RHOT1	1	29.3860725146354	1	1	1	1
RIBC1	1	1	1	1	151.642737640034	1
RIBC2	1	1	1	1	129.551553509057	1
RICTOR	1	45.4733673382693	1	1	46.3976554454096	63.8955189379018
RIIAD1	1	1	1	1	254.588064596473	1
RIOX2	1	39.3381371843311	1	1	1	45.2185537286944
RIPK1	1	1	1	49.0343853108341	1	1
RIPOR2	1	1	1	1	174.886821119295	1
RNASE1	1	321.704340479334	652.150236802664	1	1	161.458423571661
RNASEH2B	47.9672005578305	1	1	1	1	1
RNF126	50.6367834373363	1	1	35.0413679629125	1	100.205827527569
RNF128	34.3837766336073	1	1	1	1	1
RNF152	1	47.4478980305132	1	66.8021006220392	1	1
RNF207	33.2422606867529	1	1	1	1	1
RNF216	36.4779902902387	52.1002952286719	1	1	1	1
RNF34	38.1025738841049	1	1	1	1	1
RNF8	42.5721627327097	1	1	1	1	48.8453079673093
RNPEPL1	1	31.9052064900324	1	1	1	1
ROPN1L	1	1	1	1	691.582281682779	1
RORA	1	1	1	38.9919572419903	1	1
RP1	1	1	1	1	235.546933827557	1
RPA1	1	32.4732270292011	1	1	1	1
RPE	30.3494545072096	29.7062006151291	1	1	1	69.041497304336
RPGR	1	1	1	1	109.37613828879	1
RPIA	1	39.2475300557298	1	1	1	1
RPL7A	2031.36026234785	687.296027046543	1	1	1239.89843345055	1
RPP30	28.3111935245431	1	1	1	1	47.4746597442375
RPS17	360.79415485163	132.827151853669	1	1	293.851036195464	1
RPS18	4765.08793678033	1623.14803595492	1	1	2040.52594399419	1
RPS25	1355.5194073676	556.6992159361	1	1	1373.38447434933	1
RPS4Y1	1	46.9624061975942	62.0799888612149	1	66.037194440461	1
RPS6KB1	1	1	1	69.7904920790578	1	1
RPS9	1951.17970729007	858.045788039087	1	1	1324.34813770161	1
RPTN	1	1	1	114.343147555557	1	1
RRAD	1	1	1	1	325.12808052154	1
RRAGD	1	101.370653362805	79.364030528923	1	57.4526372041362	1
RRAS	69.047613826966	1	75.926176792321	1	1	106.34613803677
RRM1	46.2442649354216	23.9155930617404	1	1	1	68.7274261318157
RRP36	1	1	1	1	1	43.5386515381242
RRS1	55.6318869451085	1	1	1	1	1
RSAD2	1	1	629.576812663863	181.094756511162	1	600.997559758195
RSBN1	1	24.956618970451	1	1	1	1
RSPH1	1	1	1	1	1551.10107233423	1
RSPH4A	1	1	1	1	232.211147116935	1
RSPH9	1	1	1	1	372.121668854351	1
RUFY2	1	1	1	37.683981903471	1	1
RUSF1	1	43.6435019536009	1	1	1	35.1695436460576
RUVBL1	37.5928333508363	1	1	1	242.424613791828	1
SAA1	1	535.052170417724	1	1	1720.64777321998	1
SAMD12	1	40.0494330670895	1	1	1	1
SAMD9L	1	1	153.071918359067	101.99040818861	1	84.6250123844075
SASH1	1	1	1	79.0919333389869	1	1
SAXO2	1	1	1	1	362.4656981686	1
SCD5	37.1344550862941	78.6131435554373	92.8982239490984	1	1	148.104492805153
SCGB1A1	815.742246059742	47831.3227914091	3491.55852327259	721.523830022295	7191.65754894166	376.172583283807
SCGB2A1	1	1	1	1	148.966493925008	1
SCGB3A1	808.090195543328	40676.1140456263	1542.82315790963	146.140621292083	11825.1181825809	243.0719076922
SCNN1B	1	37.2843086059973	1	70.9988835294933	1	1
SCO2	1	41.7206353769776	124.402808655121	42.0087024374469	1	80.8123838124611
SDHAF2	48.8876288169239	1	1	1	1	1
SDHD	59.9195782833708	35.4595828676066	72.2890539476357	1	1	1
SDR16C5	1	84.6253312800434	93.9685603741959	67.5374027123006	1	64.6584846689738
SEC14L2	42.6784445075501	1	1	1	1	1
SEC24A	1	39.5559151347656	1	1	1	1
SECTM1	1	1	68.9449868589091	1	1	1
SELENOI	1	1	1	43.3943800265974	1	56.0079909034656
SEMA3F	1	1	1	39.3253637508609	1	52.0536413807377
SEMA5A	46.114411422604	1	1	1	1	1
SENP2	1	1	1	45.2628358631027	36.1226385801696	1
SEPHS1	1	33.5387228542642	1	1	1	1
SEPTIN8	1	1	1	64.4910000081184	1	1
SERPINA1	1	67.7030171230379	1	1	91.4868254633887	1
SERPINA3	1	1488.87477389034	976.037252191197	182.269086677953	1	466.037688748355
SERPINB13	142.815953711532	1	1	412.174687628195	1	249.628536813437
SERPINB4	1	724.928213341071	728.588439584901	615.956195925309	1	467.917057476819
SERPINB7	1	1	276.803966781134	333.127183544153	1	289.981738500758
SERPINE1	221.176881228142	1	1	1	1	111.092696477056
SERPINE2	127.128735105858	1	1	1	1	1
SERPING1	80.1287601875045	1	1	1	1	1
SERPINH1	66.8338361546597	32.1656083797067	68.5674825929429	1	1	1
SERTAD1	43.9609594374093	1	1	52.2904600364832	1	1
SESN3	106.289635242333	1	1	42.179702064662	1	1
SGSM2	1	51.2002158192744	41.0684981198183	49.9914885621619	1	1
SH3BP1	50.199009426316	1	1	1	1	1
SH3KBP1	1	105.509059549462	156.419865063241	97.5764362730847	1	143.568884211581
SH3PXD2B	1	49.2447804826224	56.4722798165378	1	1	82.4650549383886
SH3RF2	1	1	1	26.6290252069041	1	1
SHB	1	46.3534102931809	1	1	39.2325822265553	1
SHISA2	1	36.1558840671574	1	1	1	1
SHMT2	45.3939033797151	55.2781170138295	1	1	1	76.839233442513
SIAH2	1	1	1	67.7583566202359	1	73.3030844594356
SIGMAR1	45.9216383556827	1	1	1	1	63.4397559964375
SIKE1	30.7244206381241	1	1	41.7917657201212	1	61.3789804237916
SINHCAF	1	1	1	1	113.379336300313	1
SIPA1L2	1	1	1	49.1704678163173	1	76.1588592904538
SIRPA	40.8505544640589	1	1	1	1	1
SIRT7	1	1	1	1	40.8088698899839	77.4583856299657
SLC12A2	1	111.699031297881	114.182364247004	1	1	1
SLC12A6	1	1	1	66.6246033206786	1	1
SLC15A2	1	101.253025090181	99.009481314419	101.18814743315	37.5455455950993	1
SLC15A4	1	1	1	1	1	68.6861069633898
SLC16A9	1	36.1028929317857	53.4161944234161	161.319603572924	1	1
SLC25A6	826.311808581808	251.567758750018	1	1	234.825325338882	1
SLC26A2	50.4243436163451	101.311607891469	1	1	1	1
SLC27A2	1	63.1753601126048	1	1	96.9511957868473	1
SLC2A4RG	35.4988892083933	1	1	1	1	1
SLC2A9	37.4323419457111	1	1	1	1	1
SLC31A2	46.1142400771864	1	1	1	1	1
SLC33A1	1	34.2689007830486	1	1	1	1
SLC35A5	1	34.1598722327126	1	1	1	1
SLC35C1	1	46.136083281168	67.4458696891337	1	1	1
SLC35C2	33.4061973446817	54.2428659576384	1	1	1	1
SLC35F6	36.5256209700709	1	1	1	1	1
SLC38A5	130.407923880583	1	1	1	1	1
SLC39A11	1	28.3187861622319	1	1	1	1
SLC39A13	38.3571738574481	1	1	1	1	1
SLC39A14	84.0112342599298	1	1	1	1	1
SLC40A1	1	40.4829371891174	1	1	1	1
SLC41A2	1	33.4160928978207	1	1	1	1
SLC44A4	1	69.7985692471794	1	1	439.998618264968	1
SLC46A3	1	83.5937477258935	59.8855599424943	46.30492684322	1	1
SLC4A11	1	84.8250395588655	190.874473443281	126.964379530352	54.8878691941552	1
SLC4A4	1	99.2119018490946	1	1	1	1
SLC5A1	1	37.3573821532348	1	1	1	1
SLC66A2	1	1	63.8350329459348	58.324700858041	1	1
SLC6A14	1	546.564355318549	1008.77415952491	500.654796561695	1	288.459449646409
SLC6A20	1	60.6555937118645	1	1	1	1
SLC6A8	59.5927562310721	1	1	1	1	1
SLC7A1	72.1170578127398	1	1	1	1	122.420654246788
SLC7A11	78.1425734283769	1	1	55.0645072471082	1	108.487706985752
SLC7A5	280.216163443191	1	1	1	1	239.650893762076
SLC9A8	1	36.6183822012926	1	1	1	1
SLCO3A1	1	1	1	1	1	59.3559927013796
SLITRK6	1	160.462730171647	104.318233746102	89.9090308592602	1	1
SLURP1	1	1	1	76.0503852549176	1	1
SMC2	56.9107497596572	1	1	1	1	1
SMC4	42.1981696592056	1	1	1	1	1
SMG1	32.3013000801893	32.7546000794215	72.7653075185738	1	43.8939120682666	1
SMIM31	1	75.2418804621221	1	1	37.9622403682662	1
SMIM5	1	1	1	77.8664284458997	73.0398313885145	1
SMIM6	1	1	1	1	113.010032658117	1
SNAI2	120.62842693984	1	1	1	1	60.3538690799038
SNCA	60.0060001585424	1	1	1	1	1
SNCG	58.345350455847	1	1	58.8553531444439	1	1
SNHG12	41.8570737372195	63.2037438081497	1	1	1	82.8207078957209
SNHG18	1	36.5674133239601	1	1	1	1
SNRNP40	32.5065028722905	1	1	1	1	1
SNTB2	42.8502325460524	1	1	1	1	1
SNTN	1	1	1	1	978.391633148731	1
SNX27	1	45.6578846502442	1	1	34.0157827571804	1
SNX4	1	60.2681393122138	65.2198526641464	42.7025003748212	33.304448685701	1
SNX9	32.7797829870467	31.6538242925116	81.0539551380392	1	1	72.2627668548335
SOCS6	1	43.788854391942	1	57.9909586749465	1	1
SORL1	40.8012663547172	45.3519700763117	1	1	1	1
SOWAHB	1	1	64.3101216954614	163.20578247017	1	83.152745212529
SOX21	1	67.3512584119313	1	134.837965026355	1	1
SP140L	1	1	1	1	1	90.3145399911607
SPA17	1	1	1	1	390.888886132921	1
SPACA9	1	1	1	1	267.45069083383	1
SPAG1	1	1	81.7691955146854	1	193.215022857471	1
SPAG16	1	36.2474179693487	1	1	246.229253894888	1
SPAG17	1	1	1	1	224.897942700939	1
SPAG6	1	1	1	1	358.977496525392	1
SPAG8	1	1	1	1	190.065591992734	1
SPATA17	1	1	1	1	127.804526325583	1
SPATA18	1	1	1	1	332.328735463171	1
SPATA33	1	1	1	1	163.710499959815	1
SPDEF	1	53.942130575766	1	1	1	1
SPEF1	1	1	1	1	121.326084528098	1
SPEF2	1	1	1	1	199.66803987883	1
SPINK5	135.755549899241	46.0186472754011	94.8338280512817	2481.25376356785	1	453.922465360777
SPIRE1	1	46.7921096224965	1	1	1	83.5425197408858
SPNS2	1	45.1685636463866	186.820307819395	1	1	1
SPOPL	1	1	1	47.1052754114935	73.5861014027052	1
SPRING1	1	34.9872679947943	1	51.2052711274272	1	56.5660582849142
SPRR1A	1	1	169.479480986474	4446.98150249272	1	1999.26337592371
SPRR1B	516.246849422685	224.428155532106	2928.2034422522	8166.46213528217	1	6054.46418828144
SPRR2A	1	1	664.017302276058	233.641413738854	1	519.850616780774
SPRR2D	1	1	477.596825162601	667.29141449569	1	642.538302562412
SPRR2E	1	1	134.13365490945	551.657250863341	1	206.613452959183
SPRR3	1	1	524.452817658015	12499.3490997482	1	1044.52433307496
SPRYD4	1	28.0618768836695	64.79229493549	1	1	1
SPTBN2	1	1	1	98.6166589134672	1	63.7999964735761
SPTSSB	1	95.5430332559908	238.671149903889	351.095257258678	1	116.753668127389
SRC	40.3275549247066	1	1	1	1	1
SRD5A1	1	1	1	1	1	77.6698546809892
SRGAP3.AS2.1	1	1	1	1	193.973995858263	1
SRM	51.7804833022772	25.7387791556546	1	1	1	64.9830804818732
SRPK1	49.8026215033435	49.4101780477499	47.9490825716374	1	1	1
SRRT	64.6271560644188	41.1325042538049	65.4310435202739	1	1	1
SRXN1	53.6441960850305	1	1	1	1	125.16320711208
SSBP4	1	1	1	1	192.239774107425	1
SSH1	65.0263146040262	1	1	1	1	1
SSX2IP	37.6806946367446	1	1	1	1	1
ST6GALNAC2	47.3117945346751	1	1	1	1	1
ST6GALNAC4	1	37.8161600659659	1	1	1	1
STARD3	1	39.8540126341267	1	1	1	1
STARD5	34.192018460326	1	1	1	1	1
STAU2	1	76.5203952853994	1	48.3913974942607	1	1
STC2	1	1	1	1	1	228.956046642239
STEAP1	1	63.3259452502861	63.3271932180631	47.1300700068711	1	1
STEAP2	1	71.9459824892387	47.2540042830752	1	1	1
STEAP4	1	262.577031560942	393.583934155378	79.3297518761108	1	172.328178388118
STK3	1	1	1	1	1	50.02838323566
STK33	1	1	1	1	193.441121825194	1
STK38L	1	1	1	1	1	64.4117913155379
STMND1	1	1	1	1	120.123708021843	1
STN1	1	28.7151118987962	1	92.9960415576545	34.4431730196702	1
STOML3	1	1	1	1	229.98742373607	1
STON2	105.679982644354	1	1	1	1	65.551173675119
STS	1	47.0385629598366	107.578531797807	1	1	1
STT3A	41.8431755082815	53.3148994079652	1	1	1	66.0873247506777
STX4	35.9783329318756	1	1	1	1	1
STX6	56.9280068126056	1	1	43.7058111296444	1	1
STXBP5	1	1	1	36.074879717797	1	1
STYX	1	32.5870595754096	1	1	1	1
SULF2	39.4448813164928	1	1	1	1	1
SULT2B1	1	1	1	76.3246739467526	1	72.9176848415957
SUPT6H	1	29.8217859620896	1	1	1	1
SURF4	37.8248289306191	1	1	1	1	1
SUSD4	1	31.1745197831526	1	45.658901706522	1	1
SVIL	59.5250988853186	1	1	1	1	1
SYBU	1	66.0942038991824	1	1	42.333291862162	1
